country,gender,salary_midpoint,employment_status
United States,Male,145000,Employed full-time
United States,Male,125000,Employed full-time
United States,Male,85000,Other (please specify)
United States,Male,55000,Employed full-time
United States,Male,135000,Employed full-time
United States,Male,75000,Employed full-time
United States,Male,155000,Employed full-time
United States,Male,135000,Employed full-time
United States,Male,55000,Employed full-time
United States,Male,210000,Self-employed
United States,Male,,
United States,Male,135000,Employed full-time
United States,Male,135000,Employed full-time
United States,Male,115000,Employed full-time
United States,Male,55000,Employed full-time
United States,Male,105000,Employed full-time
United States,Male,125000,Employed full-time
United States,Male,55000,Employed part-time
United States,Male,85000,Employed full-time
United States,Male,55000,Employed full-time
United States,Male,95000,Employed full-time
United States,Male,,
United States,Male,,
United States,Male,35000,Freelance / Contractor
United States,Male,85000,Employed full-time
United States,Male,115000,Employed full-time
United States,Male,185000,Self-employed
United States,Male,155000,Freelance / Contractor
United States,Male,105000,Employed full-time
United States,Male,95000,Employed full-time
United States,Male,55000,Employed full-time
United States,Male,,
United States,Male,85000,Employed full-time
United States,Male,115000,Employed full-time
United States,Male,105000,Employed full-time
United States,Male,,I'm a student
United States,Male,175000,Employed full-time
United States,Male,55000,Employed full-time
United States,Male,75000,Employed full-time
United States,Male,,I'm a student
United States,Male,,
United States,Male,145000,Employed full-time
United States,Male,165000,Employed full-time
United States,Male,105000,Employed full-time
United States,Male,115000,Employed full-time
United States,Male,95000,Employed full-time
United States,Male,115000,Freelance / Contractor
United States,Prefer not to disclose,85000,Employed part-time
United States,Male,55000,Employed full-time
United States,Male,75000,Employed full-time
United States,Male,65000,Employed full-time
United States,Male,95000,Employed full-time
United States,Male,95000,Employed full-time
United States,Male,105000,Employed full-time
United States,Male,210000,Employed full-time
United States,Male,145000,Employed full-time
United States,Male,15000,Self-employed
United States,Male,65000,Employed full-time
United States,Male,115000,Employed full-time
United States,Male,85000,Employed full-time
United States,Male,155000,Employed full-time
United States,Male,85000,Employed full-time
United States,Male,145000,Employed full-time
United States,Male,135000,Employed full-time
United States,Male,95000,Employed full-time
United States,Male,95000,Employed full-time
United States,Male,165000,Employed full-time
United States,Male,65000,Employed full-time
United States,Male,,
United States,Male,115000,Employed full-time
United States,Male,95000,Employed full-time
United States,Male,75000,Employed full-time
United States,Male,75000,I'm a student
United States,Male,,
United States,Male,135000,Employed full-time
United States,Male,75000,Employed full-time
United States,Male,105000,Employed full-time
United States,Male,45000,Employed full-time
United States,Male,,
United States,Male,75000,Employed full-time
United States,Male,115000,Employed full-time
United States,Male,75000,Employed full-time
United States,Male,,
United States,Male,115000,Employed full-time
United States,Male,,Self-employed
United States,Male,15000,Other (please specify)
United States,Male,,Employed full-time
United States,Male,105000,Employed full-time
United States,Male,,I'm a student
United States,Male,75000,Employed full-time
United States,Male,55000,Employed full-time
United States,Male,65000,Employed full-time
United States,Male,65000,Other (please specify)
United States,Male,85000,Employed full-time
United States,Male,105000,Self-employed
United States,Prefer not to disclose,85000,Employed full-time
United States,Male,210000,Employed full-time
United States,Male,105000,Employed full-time
United States,Male,45000,Freelance / Contractor
United States,Male,,
United States,Male,210000,Employed full-time
United States,Male,85000,Employed full-time
United States,Male,95000,Employed full-time
United States,Male,75000,Employed full-time
United States,Male,125000,Employed full-time
United States,Male,,
United States,Male,45000,I'm a student
United States,Male,65000,Employed full-time
United States,Male,,
United States,Male,165000,Employed full-time
United States,Male,85000,Employed full-time
United States,Male,25000,I'm a student
United States,Male,85000,Employed full-time
United States,Prefer not to disclose,115000,Employed full-time
United States,Male,125000,Employed full-time
United States,Female,155000,Employed full-time
United States,Male,,Employed full-time
United States,Male,105000,Employed full-time
United States,Male,55000,Employed full-time
United States,Male,115000,Employed full-time
United States,Male,105000,Employed full-time
United States,Male,155000,Freelance / Contractor
United States,Male,95000,Freelance / Contractor
United States,Male,155000,Self-employed
United States,Male,135000,Employed full-time
United States,Male,55000,Freelance / Contractor
United States,Male,,
United States,Male,175000,Employed full-time
United States,Female,5000,Freelance / Contractor
United States,Male,85000,Employed full-time
United States,Male,,
United States,Male,65000,Employed full-time
United States,Male,85000,Employed full-time
United States,Prefer not to disclose,155000,Employed full-time
United States,Male,85000,Employed full-time
United States,Male,45000,Employed full-time
United States,Female,85000,Employed full-time
United States,Male,115000,Employed full-time
United States,Male,175000,Employed full-time
United States,Male,125000,Employed full-time
United States,Male,145000,Employed full-time
United States,Male,,
United States,Male,145000,Employed full-time
United States,Male,5000,Freelance / Contractor
United States,Male,105000,Employed full-time
United States,Male,,
United States,Male,,I'm a student
United States,Male,5000,I'm a student
United States,Male,15000,Employed part-time
United States,Male,115000,Employed full-time
United States,Male,115000,Employed full-time
United States,Male,125000,Employed full-time
United States,Male,,I'm a student
United States,Male,95000,Employed full-time
United States,Male,,
United States,Male,85000,Employed full-time
United States,Male,,I'm a student
United States,Male,85000,Employed full-time
United States,Male,75000,Employed full-time
United States,Male,135000,Employed full-time
United States,Male,35000,Employed full-time
United States,Male,75000,Employed full-time
United States,Male,55000,Employed full-time
United States,Male,75000,Employed full-time
United States,Male,125000,Employed full-time
United States,Male,75000,Employed full-time
United States,Male,,I'm a student
United States,Male,,I'm a student
United States,Male,85000,Employed full-time
United States,Male,165000,Employed full-time
United States,Male,175000,Employed full-time
United States,Male,75000,Employed full-time
United States,Male,5000,I'm a student
United States,Female,125000,Employed full-time
United States,Male,105000,Employed full-time
United States,Male,35000,Employed full-time
United States,Male,105000,Employed full-time
United States,Male,65000,Employed full-time
United States,Male,155000,Employed full-time
United States,Male,15000,Self-employed
United States,Male,95000,Employed full-time
United States,Male,105000,Employed full-time
United States,Male,85000,Employed full-time
United States,Male,35000,Employed full-time
United States,Male,25000,Employed full-time
United States,Male,115000,Employed full-time
United States,Male,,I'm a student
United States,Male,75000,Employed full-time
United States,Male,,Employed full-time
United States,Male,85000,Employed full-time
United States,Male,135000,Employed full-time
United States,Male,65000,Employed full-time
United States,Male,75000,Employed full-time
United States,Male,75000,Employed full-time
United States,Male,175000,Employed full-time
United States,Male,35000,Employed full-time
United States,Female,105000,Employed full-time
United States,Male,85000,Employed full-time
United States,Male,115000,Employed full-time
United States,Male,,
United States,Male,65000,Employed full-time
United States,Male,55000,I'm a student
United States,Male,155000,Employed full-time
United States,Male,55000,Employed full-time
United States,Male,,
United States,Male,25000,Employed full-time
United States,Male,35000,Employed full-time
United States,Male,45000,Employed full-time
United States,Male,,Unemployed
United States,Male,210000,Employed full-time
United States,Male,85000,Employed full-time
United States,Male,105000,Employed full-time
United States,Male,85000,Employed full-time
United States,Female,,
United States,Male,,I'm a student
United States,Male,135000,Employed full-time
United States,Male,115000,Employed full-time
United States,Male,,
United States,Male,125000,Employed full-time
United States,Male,210000,Employed full-time
United States,Male,105000,Employed full-time
United States,Male,65000,Employed full-time
United States,Male,95000,Employed full-time
United States,Male,115000,Employed full-time
United States,Male,15000,Employed part-time
United States,Male,115000,Employed full-time
United States,Male,165000,Employed full-time
United States,Male,55000,Employed full-time
United States,Male,,Employed full-time
United States,Female,55000,Freelance / Contractor
United States,Male,115000,Employed full-time
United States,Male,,Freelance / Contractor
United States,Male,75000,Employed full-time
United States,Male,55000,Employed full-time
United States,Male,5000,Freelance / Contractor
United States,Female,115000,Other (please specify)
United States,Male,95000,Employed full-time
United States,Male,115000,Employed full-time
United States,Male,75000,Employed full-time
United States,Male,135000,Employed full-time
United States,Male,,
United States,Male,65000,Employed full-time
United States,Male,155000,Employed full-time
United States,Male,155000,Employed full-time
United States,Male,,I'm a student
United States,Male,5000,I'm a student
United States,Male,75000,Employed full-time
United States,Male,65000,Employed full-time
United States,Male,45000,Employed full-time
United States,Male,75000,Employed full-time
United States,Male,85000,Employed full-time
United States,Male,85000,Employed full-time
United States,Male,210000,Self-employed
United States,Male,95000,Employed full-time
United States,Male,,Employed full-time
United States,Male,185000,Employed full-time
United States,Male,,I'm a student
United States,Male,75000,Employed full-time
United States,Male,175000,Employed full-time
United States,Male,105000,Employed full-time
United States,Male,,
United States,Male,,
United States,Male,,Employed full-time
United States,Male,135000,Employed full-time
United States,Male,95000,Employed full-time
United States,Male,210000,Employed full-time
United States,Male,5000,I'm a student
United States,Male,85000,Employed full-time
United States,Male,85000,Employed full-time
United States,Male,95000,Employed full-time
United States,Male,85000,Employed full-time
United States,Male,75000,Employed full-time
United States,Male,210000,Employed full-time
United States,Male,95000,Employed full-time
United States,Male,85000,Employed full-time
United States,Male,135000,Employed full-time
United States,Male,,
United States,Male,,
United States,Male,85000,Employed full-time
United States,Male,,
United States,Male,210000,Self-employed
United States,Male,25000,I'm a student
United States,Male,75000,Employed full-time
United States,Male,210000,Employed full-time
United States,Male,85000,Employed full-time
United States,Male,95000,Employed full-time
United States,Male,65000,Employed full-time
United States,Male,65000,Employed full-time
United States,Male,75000,Employed full-time
United States,Male,55000,Employed full-time
United States,Male,85000,Employed full-time
United States,Male,75000,Employed full-time
United States,Male,65000,Employed full-time
United States,Male,105000,Employed full-time
United States,Male,45000,Employed full-time
United States,Male,75000,Employed full-time
United States,Male,95000,Employed full-time
United States,Male,55000,I'm a student
United States,Male,175000,Employed full-time
United States,Male,65000,Employed full-time
United States,Male,5000,I'm a student
United States,Male,55000,Employed full-time
United States,Male,115000,Employed full-time
United States,Male,75000,Employed full-time
United States,Male,95000,Employed full-time
United States,Male,95000,Employed full-time
United States,Male,55000,Employed full-time
United States,Male,65000,Employed full-time
United States,Male,65000,Employed full-time
United States,Male,210000,Employed part-time
United States,Male,145000,Employed full-time
United States,Male,,Employed full-time
United States,Male,95000,Employed full-time
United States,Male,,
United States,Male,65000,Employed full-time
United States,Male,75000,Employed full-time
United States,Male,,
United States,Male,95000,Employed full-time
United States,Male,5000,I'm a student
United States,Male,65000,Employed full-time
United States,Male,,Employed full-time
United States,Male,45000,Employed part-time
United States,Male,,Employed full-time
United States,Male,75000,Employed full-time
United States,,125000,Employed full-time
United States,Male,75000,Employed full-time
United States,Male,,
United States,Male,,
United States,Male,185000,Employed full-time
United States,Male,95000,Employed full-time
United States,Male,85000,Employed full-time
United States,Male,105000,Employed full-time
United States,Male,95000,Employed full-time
United States,,,
United States,Male,55000,Employed part-time
United States,Male,95000,Employed full-time
United States,Male,115000,Employed full-time
United States,Male,55000,Employed full-time
United States,Male,195000,Employed full-time
United States,Male,75000,Self-employed
United States,Male,125000,Employed full-time
United States,Male,,Employed full-time
United States,Male,125000,Employed full-time
United States,Male,85000,Employed full-time
United States,Male,55000,Employed full-time
United States,Male,145000,Employed full-time
United States,Male,,
United States,Male,65000,Employed full-time
United States,Male,65000,Employed full-time
United States,Male,155000,Employed full-time
United States,Male,45000,Employed full-time
United States,Male,135000,Employed full-time
United States,Male,75000,Employed full-time
United States,Male,35000,I'm a student
United States,Male,55000,Employed full-time
United States,Male,,Employed full-time
United States,Male,5000,I'm a student
United States,Male,85000,Employed full-time
United States,Male,45000,Employed full-time
United States,Male,85000,Employed full-time
United States,Male,65000,Employed full-time
United States,Male,125000,Employed full-time
United States,Male,135000,Employed full-time
United States,Male,135000,Employed full-time
United States,Male,145000,Employed full-time
United States,Male,35000,I'm a student
United States,Male,,
United States,Male,95000,Employed full-time
United States,Male,,
United States,Male,,
United States,Male,65000,Employed full-time
United States,Male,,I'm a student
United States,Male,35000,I'm a student
United States,Male,75000,Employed full-time
United States,Female,85000,Employed full-time
United States,Male,145000,Employed full-time
United States,Male,95000,Employed full-time
United States,Male,105000,Self-employed
United States,Male,55000,Employed full-time
United States,Male,,I'm a student
United States,Male,135000,Employed full-time
United States,Male,85000,Employed full-time
United States,Male,105000,Employed full-time
United States,Male,125000,Employed full-time
United States,Male,5000,I'm a student
United States,Male,75000,I'm a student
United States,Male,35000,Employed part-time
United States,Male,45000,Employed full-time
United States,Male,95000,Employed full-time
United States,Male,55000,Employed full-time
United States,Male,,
United States,Male,135000,Employed full-time
United States,Male,65000,Employed full-time
United States,Male,105000,Employed full-time
United States,Male,185000,Employed full-time
United States,Male,115000,Employed full-time
United States,Male,115000,Employed full-time
United States,Male,,Employed full-time
United States,Male,55000,Employed full-time
United States,Male,95000,Self-employed
United States,Male,145000,Employed full-time
United States,Male,15000,Employed part-time
United States,Male,105000,Employed full-time
United States,Male,,Employed full-time
United States,Male,,
United States,Male,145000,Employed full-time
United States,Male,105000,Employed full-time
United States,Male,115000,Employed full-time
United States,Male,145000,Employed full-time
United States,Other,,Self-employed
United States,Male,125000,Employed full-time
United States,Male,125000,Employed full-time
United States,Male,,
United States,Male,,I'm a student
United States,Male,,
United States,Male,85000,Employed full-time
United States,Male,65000,Employed full-time
United States,Prefer not to disclose,15000,I'm a student
United States,Male,75000,Employed full-time
United States,Male,,I'm a student
United States,Male,35000,Employed full-time
United States,Male,15000,Employed part-time
United States,Male,15000,Employed part-time
United States,Male,105000,Employed full-time
United States,Male,125000,Employed full-time
United States,Male,65000,Employed full-time
United States,Male,145000,Employed full-time
United States,Male,,Employed full-time
United States,Male,210000,Employed full-time
United States,Male,75000,Employed full-time
United States,Male,135000,Employed full-time
United States,Male,105000,Employed full-time
United States,Male,,
United States,Male,155000,Employed full-time
United States,Male,,I'm a student
United States,Male,145000,Employed full-time
United States,Male,,Employed full-time
United States,Male,75000,Employed full-time
United States,Male,85000,Employed full-time
United States,Male,115000,Employed full-time
United States,Male,,
United States,Male,,I'm a student
United States,Male,,Employed full-time
United States,Male,75000,Employed full-time
United States,Male,195000,Employed full-time
United States,Male,,I'm a student
United States,Male,45000,Employed full-time
United States,Male,155000,Employed full-time
United States,Male,55000,Employed full-time
United States,Male,105000,Employed full-time
United States,Male,115000,Employed full-time
United States,Male,85000,Employed full-time
United States,Male,,
United States,Female,85000,Employed full-time
United States,Male,55000,Employed full-time
United States,Male,,I'm a student
United States,Male,35000,I'm a student
United States,Male,185000,Self-employed
United States,Male,65000,Employed full-time
United States,Male,25000,I'm a student
United States,Male,65000,Employed full-time
United States,Male,105000,Employed full-time
United States,Prefer not to disclose,55000,Employed full-time
United States,Male,210000,Employed full-time
United States,Male,95000,Employed full-time
United States,Male,55000,Employed full-time
United States,Male,85000,Employed full-time
United States,Male,65000,Employed full-time
United States,Male,5000,I'm a student
United States,Male,115000,Employed full-time
United States,Male,95000,Employed full-time
United States,Male,165000,Employed full-time
United States,Male,,Employed full-time
United States,Male,85000,Employed full-time
United States,Male,5000,Other (please specify)
United States,Male,85000,Employed full-time
United States,Male,75000,Employed full-time
United States,Male,,I'm a student
United States,Male,,
United States,Male,125000,Employed full-time
United States,Male,,
United States,Male,,
United States,Male,75000,Employed full-time
United States,Male,105000,Employed full-time
United States,Male,,
United States,Male,135000,Employed full-time
United States,Male,25000,Employed part-time
United States,Male,,Employed full-time
United States,Male,65000,Employed full-time
United States,Male,95000,Employed full-time
United States,Male,55000,Employed full-time
United States,Male,165000,Employed full-time
United States,Male,15000,I'm a student
United States,Male,55000,Employed full-time
United States,Male,55000,Employed full-time
United States,Male,75000,Employed full-time
United States,Male,,Employed full-time
United States,Male,,Unemployed
United States,Male,55000,Employed full-time
United States,Male,,Employed full-time
United States,Male,155000,Self-employed
United States,Male,95000,Employed full-time
United States,Male,115000,Employed full-time
United States,Male,,
United States,Male,95000,Employed full-time
United States,Male,85000,Employed full-time
United States,Male,85000,Employed full-time
United States,Male,,
United States,Male,155000,Employed full-time
United States,Male,115000,Employed full-time
United States,Male,65000,Employed full-time
United States,Male,65000,Employed full-time
United States,Male,125000,Employed full-time
United States,Male,,
United States,Male,115000,Employed full-time
United States,Male,65000,Employed full-time
United States,Male,65000,Employed full-time
United States,Male,,
United States,Male,65000,Employed full-time
United States,Male,5000,I'm a student
United States,Male,,I'm a student
United States,Male,75000,Employed full-time
United States,Male,,Prefer not to disclose
United States,Male,,Employed full-time
United States,Male,95000,Employed full-time
United States,Male,115000,Employed full-time
United States,Female,5000,Unemployed
United States,Male,165000,Employed full-time
United States,Male,65000,Employed full-time
United States,Other,155000,Employed full-time
United States,,,
United States,Male,135000,Employed full-time
United States,Male,125000,Employed full-time
United States,Male,,I'm a student
United States,Male,95000,Employed full-time
United States,Male,105000,Employed full-time
United States,Male,85000,Employed full-time
United States,Male,,
United States,Male,,
United States,Male,65000,Employed full-time
United States,Male,85000,Employed full-time
United States,Male,75000,Employed full-time
United States,Male,,
United States,Male,75000,Employed full-time
United States,Male,85000,Employed full-time
United States,Male,75000,I'm a student
United States,Male,5000,I'm a student
United States,Male,125000,Employed full-time
United States,Male,145000,Employed full-time
United States,Male,125000,Employed full-time
United States,Male,75000,Employed full-time
United States,Male,125000,Employed full-time
United States,Male,15000,Unemployed
United States,Male,15000,I'm a student
United States,Male,,
United States,Male,115000,Employed full-time
United States,Male,85000,Employed full-time
United States,Male,,I'm a student
United States,Male,,I'm a student
United States,Male,145000,Employed full-time
United States,Male,,Employed full-time
United States,Male,,
United States,Male,75000,Employed full-time
United States,Male,65000,Employed full-time
United States,Male,85000,Employed full-time
United States,Male,145000,Employed full-time
United States,Male,165000,Employed full-time
United States,Male,115000,Employed full-time
United States,Male,55000,Employed full-time
United States,Male,155000,Employed full-time
United States,Male,75000,Employed full-time
United States,Male,85000,Employed full-time
United States,Male,95000,I'm a student
United States,Male,95000,Employed full-time
United States,Male,75000,Employed full-time
United States,Male,145000,Employed full-time
United States,Male,45000,Employed full-time
United States,Male,55000,Employed full-time
United States,Male,55000,Employed full-time
United States,Male,85000,Employed full-time
United States,Male,5000,I'm a student
United States,Male,65000,Employed full-time
United States,Male,85000,Employed full-time
United States,Female,45000,Employed full-time
United States,Male,,I'm a student
United States,Male,85000,Unemployed
United States,Male,45000,Employed full-time
United States,Male,45000,Employed full-time
United States,Male,45000,Employed part-time
United States,Male,115000,Employed full-time
United States,Male,75000,Employed full-time
United States,Male,155000,Employed full-time
United States,Male,145000,Unemployed
United States,Male,75000,I'm a student
United States,Male,95000,Employed full-time
United States,Male,,
United States,Male,65000,Employed full-time
United States,Male,175000,Employed full-time
United States,Male,125000,Employed full-time
United States,Male,115000,Employed full-time
United States,Male,,Employed full-time
United States,Male,,I'm a student
United States,Male,,
United States,Male,105000,Employed full-time
United States,Male,65000,Employed full-time
United States,Male,45000,Freelance / Contractor
United States,Male,55000,Employed full-time
United States,Male,125000,Employed full-time
United States,Male,85000,Employed full-time
United States,Male,125000,Employed full-time
United States,Male,75000,Employed full-time
United States,Male,55000,Employed full-time
United States,Male,15000,Employed part-time
United States,Male,95000,Employed full-time
United States,Male,65000,Employed full-time
United States,Male,95000,Employed full-time
United States,Male,55000,Employed full-time
United States,Male,5000,I'm a student
United States,Male,55000,Employed full-time
United States,Male,95000,Employed full-time
United States,Male,5000,I'm a student
United States,Male,125000,Employed full-time
United States,Male,85000,Employed full-time
United States,Male,115000,Employed full-time
United States,Male,65000,Employed full-time
United States,Male,5000,I'm a student
United States,Male,55000,Employed full-time
United States,Male,75000,Employed full-time
United States,Male,85000,Employed full-time
United States,Male,105000,Employed full-time
United States,Female,65000,Employed full-time
United States,Male,15000,I'm a student
United States,Male,195000,Employed full-time
United States,Male,55000,Employed full-time
United States,Male,,
United States,Male,,
United States,Male,,Employed full-time
United States,Male,75000,Employed full-time
United States,Male,75000,Employed full-time
United States,Male,135000,Employed full-time
United States,Male,115000,Employed full-time
United States,Male,,Self-employed
United States,Male,65000,Employed full-time
United States,Male,85000,Employed full-time
United States,Male,135000,Employed full-time
United States,Male,105000,Employed full-time
United States,Male,5000,Self-employed
United States,Male,135000,Employed full-time
United States,Male,115000,Employed full-time
United States,Male,135000,Employed full-time
United States,Male,95000,Employed full-time
United States,Male,115000,Employed full-time
United States,Male,65000,Employed full-time
United States,Male,55000,Employed full-time
United States,Male,85000,Employed full-time
United States,Male,75000,Employed full-time
United States,Male,85000,Employed full-time
United States,Male,185000,Employed full-time
United States,Male,55000,Employed full-time
United States,Prefer not to disclose,95000,Employed full-time
United States,Male,,
United States,Male,95000,Employed full-time
United States,Male,105000,Employed full-time
United States,Male,145000,Employed full-time
United States,Male,,
United States,Prefer not to disclose,85000,Employed full-time
United States,Male,55000,Employed full-time
United States,Male,,
United States,Male,75000,Employed full-time
United States,Male,55000,Employed part-time
United States,Male,105000,Employed full-time
United States,Male,55000,Employed full-time
United States,Male,105000,Employed full-time
United States,Male,,
United States,Male,195000,Employed full-time
United States,Male,195000,Employed full-time
United States,Male,125000,Employed full-time
United States,Male,210000,Employed full-time
United States,Male,145000,Employed full-time
United States,Male,75000,Employed full-time
United States,Male,175000,Freelance / Contractor
United States,Male,15000,Unemployed
United States,Male,5000,I'm a student
United States,Male,115000,Employed full-time
United States,Male,55000,Employed full-time
United States,Male,155000,Employed full-time
United States,Male,85000,Employed full-time
United States,Male,,Employed full-time
United States,Male,125000,Employed full-time
United States,Male,,
United States,Male,115000,Employed full-time
United States,Male,,I'm a student
United States,Male,25000,I'm a student
United States,Male,,Freelance / Contractor
United States,Male,95000,Employed full-time
United States,Male,135000,Employed full-time
United States,Male,,
United States,Male,95000,Employed full-time
United States,Male,,
United States,Male,,Prefer not to disclose
United States,Male,95000,Employed full-time
United States,Male,,
United States,Male,75000,Employed full-time
United States,Male,65000,Employed full-time
United States,Male,,
United States,Male,,
United States,Male,135000,Employed full-time
United States,Male,,Employed full-time
United States,Male,125000,Employed full-time
United States,Male,95000,Employed full-time
United States,Male,115000,Employed full-time
United States,Male,75000,Employed full-time
United States,Male,115000,Employed full-time
United States,Male,175000,Employed full-time
United States,Male,75000,Employed full-time
United States,Male,105000,Employed full-time
United States,Male,75000,Employed full-time
United States,Male,85000,Employed full-time
United States,Male,5000,I'm a student
United States,Male,155000,Employed full-time
United States,Male,115000,Employed full-time
United States,Male,75000,Employed full-time
United States,Male,125000,Employed full-time
United States,Male,85000,Employed full-time
United States,Other,35000,I'm a student
United States,Male,135000,Employed full-time
United States,Male,75000,Employed full-time
United States,Male,65000,Employed full-time
United States,Male,55000,Employed full-time
United States,Male,55000,Employed full-time
United States,Male,155000,Self-employed
United States,Male,165000,Employed full-time
United States,Male,105000,Employed full-time
United States,Male,55000,Employed full-time
United States,Male,85000,Employed full-time
United States,Male,105000,Employed full-time
United States,Female,,I'm a student
United States,Male,75000,Employed full-time
United States,Male,85000,Employed full-time
United States,Female,,
United States,Male,75000,Employed full-time
United States,Male,5000,I'm a student
United States,Male,55000,Employed full-time
United States,Male,115000,Freelance / Contractor
United States,Female,75000,Employed full-time
United States,Male,65000,Employed full-time
United States,Male,65000,Employed full-time
United States,Male,55000,Employed full-time
United States,Male,5000,Employed part-time
United States,Male,95000,Employed full-time
United States,Male,75000,Employed full-time
United States,Male,145000,Employed full-time
United States,Male,85000,Employed full-time
United States,Male,65000,Employed full-time
United States,Male,105000,Employed full-time
United States,Male,75000,Employed full-time
United States,Male,105000,Employed full-time
United States,Male,,
United States,Male,,
United States,Male,175000,Employed full-time
United States,Male,65000,Employed full-time
United States,Male,75000,Employed full-time
United States,Male,105000,Employed full-time
United States,Male,55000,Employed full-time
United States,Male,135000,Employed full-time
United States,Male,85000,Self-employed
United States,Male,5000,I'm a student
United States,Male,115000,Employed full-time
United States,Male,85000,Employed full-time
United States,Male,85000,Employed full-time
United States,Male,75000,Employed full-time
United States,Male,105000,Employed full-time
United States,Male,155000,Employed full-time
United States,Male,210000,Employed full-time
United States,Male,75000,Employed full-time
United States,Male,,I'm a student
United States,Male,95000,
United States,Male,,
United States,Male,,
United States,Male,115000,Employed full-time
United States,Male,135000,Employed full-time
United States,Male,105000,Employed full-time
United States,Male,,
United States,Male,55000,Self-employed
United States,Male,135000,Employed full-time
United States,Male,85000,Employed full-time
United States,Male,75000,Employed full-time
United States,Male,135000,Employed full-time
United States,Male,155000,Employed full-time
United States,Male,75000,Employed full-time
United States,Male,95000,Employed full-time
United States,Male,85000,Employed full-time
United States,Male,,Employed full-time
United States,Male,35000,Employed full-time
United States,Male,65000,Employed full-time
United States,Male,85000,Employed full-time
United States,Male,125000,Employed full-time
United States,Male,,Employed full-time
United States,Male,125000,Employed full-time
United States,Male,35000,I'm a student
United States,Male,95000,Employed full-time
United States,Male,,
United States,Male,85000,Employed full-time
United States,Male,105000,Employed full-time
Uruguay,Male,15000,Employed full-time
Uruguay,Male,5000,Self-employed
Uruguay,Male,,Employed full-time
Vatican City,Male,,
Venezuela,Male,,Employed full-time
Venezuela,Male,,Employed full-time
Venezuela,Male,5000,Freelance / Contractor
Venezuela,Male,5000,Employed full-time
Vietnam,Male,15000,Employed part-time
Vietnam,Male,15000,Employed full-time
Vietnam,Male,45000,Employed full-time
Vietnam,Male,5000,Employed full-time
,Male,,
,Male,,
,,,
,Male,,Employed full-time
,Male,15000,Unemployed
,Male,,
,,,
,Male,5000,I'm a student
,,75000,Employed full-time
,Male,,
,Male,5000,Freelance / Contractor
,Male,,
,Male,,Employed full-time
,Female,105000,Freelance / Contractor
,,,
,,,I'm a student
,Prefer not to disclose,,
,Male,,I'm a student
,Male,15000,I'm a student
,Male,115000,Freelance / Contractor
,Male,,
,Male,75000,Employed full-time
,,45000,Employed full-time
,Male,210000,Other (please specify)
,Male,5000,
,Male,105000,Employed full-time
,,,
,Male,25000,I'm a student
,,,Self-employed
,Male,55000,Employed full-time
,Male,,I'm a student
,Male,,
,Male,,I'm a student
,Male,55000,Employed full-time
,,,Employed full-time
,Male,35000,Employed full-time
,Male,15000,Employed part-time
,,,I'm a student
,Male,175000,Employed full-time
,Male,35000,Employed full-time
,,,
,,210000,I'm a student
,Male,,Employed full-time
,Male,,
,Male,,
,Male,,
Afghanistan,Male,,
Afghanistan,Male,15000,Employed full-time
Algeria,Male,,
Argentina,Male,105000,Employed full-time
Argentina,Male,25000,Employed full-time
Argentina,Male,35000,Employed full-time
Argentina,Male,5000,I'm a student
Argentina,Male,45000,Employed full-time
Argentina,Male,15000,Employed full-time
Argentina,Male,5000,I'm a student
Argentina,Male,25000,Freelance / Contractor
Argentina,Male,15000,Employed full-time
Argentina,Female,15000,Other (please specify)
Australia,Male,105000,Employed full-time
Australia,Male,35000,Employed full-time
Australia,Male,75000,Employed full-time
Australia,Male,55000,Freelance / Contractor
Australia,Male,85000,Employed full-time
Australia,Male,55000,Employed full-time
Australia,Male,105000,Employed full-time
Australia,Male,85000,Employed full-time
Australia,Male,45000,Employed full-time
Australia,Male,55000,Employed full-time
Australia,Male,55000,Employed full-time
Australia,Female,65000,Employed full-time
Australia,Female,85000,Employed full-time
Australia,Male,35000,Employed full-time
Australia,Female,65000,Employed full-time
Australia,Female,45000,Employed full-time
Australia,Male,85000,Employed full-time
Australia,Male,105000,Employed full-time
Australia,Male,125000,Employed full-time
Australia,Male,45000,Employed full-time
Australia,Male,135000,Freelance / Contractor
Australia,Male,135000,Self-employed
Australia,Male,25000,Employed full-time
Australia,Female,95000,Employed full-time
Australia,Male,,Employed full-time
Australia,Male,65000,Self-employed
Australia,Male,145000,Employed full-time
Australia,Male,,I'm a student
Australia,Male,5000,Unemployed
Australia,Male,55000,Employed full-time
Australia,Male,65000,Employed full-time
Australia,Male,95000,Employed full-time
Australia,Male,35000,Employed full-time
Australia,Male,85000,Employed full-time
Australia,Male,55000,Employed full-time
Australia,Female,75000,Freelance / Contractor
Australia,,55000,I'm a student
Australia,Male,155000,Employed full-time
Australia,Male,115000,Freelance / Contractor
Australia,Male,85000,Employed full-time
Australia,Male,95000,Employed full-time
Australia,Male,,Employed part-time
Australia,Male,155000,Employed full-time
Australia,Male,115000,Employed full-time
Austria,Male,25000,Employed part-time
Austria,Male,35000,Employed part-time
Austria,Male,,
Austria,Male,,Employed full-time
Austria,Male,45000,Employed full-time
Austria,Male,,I'm a student
Austria,Male,5000,I'm a student
Austria,Prefer not to disclose,,Freelance / Contractor
Austria,Male,75000,Employed full-time
Austria,Male,45000,Employed full-time
Austria,Male,,I'm a student
Austria,Male,25000,Employed part-time
Austria,Male,65000,Employed full-time
